Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2825,2023-12-19,2023-12-23,Same Day,CG-85318,Customer 329,Home Office,United States,City 36,Florida,East,TEC-2331,Technology,Accessories,Accessories Product 79,581.61,3,0.2,103.26
US-2826,2022-01-17,2022-01-23,Standard Class,CG-60752,Customer 242,Consumer,United States,City 97,Tennessee,South,TEC-4362,Office Supplies,Binders,Binders Product 74,122.24,9,0.15,8.61
US-2827,2023-03-01,2023-03-08,First Class,CG-12871,Customer 433,Corporate,United States,City 86,Virginia,East,TEC-5959,Technology,Computers,Computers Product 74,529.87,1,0.15,89.13
US-2828,2022-05-22,2022-05-29,Standard Class,CG-81442,Customer 443,Corporate,United States,City 52,Georgia,South,TEC-8254,Technology,Phones,Phones Product 4,501.44,9,0.2,22.9
US-2829,2023-02-21,2023-02-26,Standard Class,CG-72202,Customer 99,Consumer,United States,City 75,New York,East,TEC-3905,Furniture,Chairs,Chairs Product 99,324.07,7,0.1,54.61
US-2830,2023-06-06,2023-06-10,First Class,CG-36748,Customer 396,Consumer,United States,City 30,Virginia,East,TEC-8596,Office Supplies,Paper,Paper Product 12,82.0,9,0.1,6.26
US-2831,2023-04-14,2023-04-18,First Class,CG-30674,Customer 16,Home Office,United States,City 27,Tennessee,South,TEC-9774,Office Supplies,Paper,Paper Product 88,118.67,5,0.1,16.46
US-2832,2023-11-12,2023-11-13,First Class,CG-57027,Customer 397,Corporate,United States,City 73,Pennsylvania,East,TEC-7857,Technology,Phones,Phones Product 58,738.55,10,0.0,64.33
US-2833,2022-01-28,2022-02-01,Second Class,CG-10261,Customer 189,Home Office,United States,City 34,New York,East,TEC-9691,Furniture,Bookcases,Bookcases Product 21,409.71,6,0.25,42.45
US-2834,2022-10-06,2022-10-10,Standard Class,CG-64301,Customer 242,Consumer,United States,City 65,Illinois,Central,TEC-1091,Technology,Accessories,Accessories Product 50,471.57,3,0.0,78.72
US-2835,2023-10-12,2023-10-18,Standard Class,CG-23494,Customer 195,Home Office,United States,City 84,Illinois,Central,TEC-5138,Furniture,Bookcases,Bookcases Product 99,454.42,2,0.15,52.21
US-2836,2023-08-18,2023-08-22,Standard Class,CG-24999,Customer 244,Corporate,United States,City 7,New York,East,TEC-3557,Office Supplies,Art,Art Product 53,42.85,1,0.1,7.25
US-2837,2023-10-08,2023-10-14,Standard Class,CG-77840,Customer 328,Consumer,United States,City 9,Georgia,South,TEC-8442,Furniture,Chairs,Chairs Product 21,290.3,1,0.25,24.07
US-2838,2023-02-16,2023-02-23,First Class,CG-79019,Customer 168,Home Office,United States,City 97,Virginia,East,TEC-1494,Technology,Accessories,Accessories Product 85,514.64,3,0.15,73.33
US-2839,2022-01-20,2022-01-21,Standard Class,CG-64912,Customer 277,Home Office,United States,City 1,Illinois,Central,TEC-7930,Furniture,Chairs,Chairs Product 76,478.76,8,0.15,36.7
US-2840,2023-12-03,2023-12-07,Second Class,CG-12038,Customer 286,Consumer,United States,City 5,Georgia,South,TEC-9689,Technology,Accessories,Accessories Product 18,276.09,8,0.2,35.98
US-2841,2022-01-18,2022-01-20,First Class,CG-46780,Customer 138,Consumer,United States,City 28,Nevada,West,TEC-6342,Technology,Accessories,Accessories Product 77,535.74,3,0.2,113.29
US-2842,2023-01-26,2023-01-27,Standard Class,CG-33415,Customer 6,Corporate,United States,City 95,Pennsylvania,East,TEC-5837,Office Supplies,Art,Art Product 85,130.15,9,0.2,8.98
US-2843,2023-11-05,2023-11-06,Standard Class,CG-30474,Customer 490,Consumer,United States,City 29,Pennsylvania,East,TEC-8512,Technology,Computers,Computers Product 47,997.04,7,0.25,162.76
US-2844,2022-09-12,2022-09-17,Same Day,CG-95069,Customer 390,Corporate,United States,City 58,Michigan,Central,TEC-1012,Technology,Phones,Phones Product 17,755.08,1,0.1,107.53
US-2845,2022-10-28,2022-10-31,First Class,CG-39138,Customer 358,Home Office,United States,City 98,Illinois,Central,TEC-7961,Technology,Computers,Computers Product 33,606.67,5,0.0,116.46
US-2846,2023-05-29,2023-06-05,Same Day,CG-45648,Customer 431,Corporate,United States,City 66,Tennessee,South,TEC-9958,Technology,Accessories,Accessories Product 19,743.64,1,0.1,150.86
US-2847,2022-05-02,2022-05-05,Same Day,CG-63885,Customer 78,Consumer,United States,City 26,Alabama,South,TEC-3083,Furniture,Bookcases,Bookcases Product 30,430.83,9,0.15,29.04
US-2848,2023-03-15,2023-03-19,First Class,CG-86717,Customer 38,Home Office,United States,City 17,Alabama,South,TEC-7108,Technology,Computers,Computers Product 75,385.65,10,0.25,64.26
US-2849,2022-11-14,2022-11-16,Same Day,CG-34185,Customer 85,Home Office,United States,City 53,Florida,East,TEC-3110,Office Supplies,Binders,Binders Product 2,146.66,1,0.15,15.64
US-2850,2023-01-29,2023-01-31,Second Class,CG-55187,Customer 194,Home Office,United States,City 79,Nevada,West,TEC-3528,Furniture,Tables,Tables Product 76,459.78,10,0.2,63.5
US-2851,2023-09-10,2023-09-17,Same Day,CG-82873,Customer 264,Corporate,United States,City 60,Florida,East,TEC-9117,Office Supplies,Art,Art Product 58,54.18,9,0.2,3.78
US-2852,2023-09-18,2023-09-21,Second Class,CG-16403,Customer 268,Corporate,United States,City 33,Georgia,South,TEC-5047,Technology,Computers,Computers Product 13,471.92,2,0.1,78.05
US-2853,2022-12-02,2022-12-03,Standard Class,CG-10579,Customer 460,Consumer,United States,City 9,New York,East,TEC-5744,Technology,Accessories,Accessories Product 39,395.09,3,0.2,85.97
US-2854,2022-02-20,2022-02-27,First Class,CG-95467,Customer 339,Consumer,United States,City 30,Alabama,South,TEC-1553,Office Supplies,Art,Art Product 37,121.2,10,0.0,14.83
US-2855,2023-08-01,2023-08-08,Same Day,CG-52126,Customer 78,Consumer,United States,City 82,Texas,Central,TEC-9905,Technology,Phones,Phones Product 61,212.82,4,0.25,17.92
US-2856,2022-05-16,2022-05-18,Second Class,CG-48908,Customer 466,Home Office,United States,City 2,Tennessee,South,TEC-6398,Technology,Accessories,Accessories Product 80,556.2,7,0.15,24.12
US-2857,2023-12-28,2023-12-29,Same Day,CG-65918,Customer 220,Consumer,United States,City 78,Washington,West,TEC-2676,Office Supplies,Paper,Paper Product 80,150.63,6,0.1,16.65
US-2858,2022-09-25,2022-10-01,First Class,CG-62730,Customer 274,Home Office,United States,City 17,North Carolina,South,TEC-1070,Office Supplies,Art,Art Product 11,262.15,9,0.0,67.76
US-2859,2023-05-01,2023-05-05,Standard Class,CG-78969,Customer 221,Corporate,United States,City 74,New York,East,TEC-6459,Office Supplies,Binders,Binders Product 62,90.93,10,0.2,10.33
US-2860,2022-06-06,2022-06-10,First Class,CG-25796,Customer 364,Corporate,United States,City 21,Texas,Central,TEC-6209,Office Supplies,Art,Art Product 29,149.78,4,0.15,33.28
US-2861,2022-03-16,2022-03-17,Same Day,CG-74250,Customer 254,Corporate,United States,City 26,Tennessee,South,TEC-3778,Office Supplies,Paper,Paper Product 10,18.1,2,0.0,0.23
US-2862,2023-05-24,2023-05-25,Second Class,CG-53715,Customer 427,Consumer,United States,City 80,Virginia,East,TEC-2162,Furniture,Chairs,Chairs Product 76,206.69,10,0.1,21.35
US-2863,2022-07-23,2022-07-26,Second Class,CG-48525,Customer 437,Corporate,United States,City 40,Florida,East,TEC-5506,Office Supplies,Binders,Binders Product 58,124.84,1,0.1,22.99
US-2864,2022-10-21,2022-10-25,Same Day,CG-26865,Customer 397,Corporate,United States,City 29,Oregon,West,TEC-6164,Office Supplies,Art,Art Product 9,40.02,7,0.0,-0.76
US-2865,2022-01-06,2022-01-13,Same Day,CG-92558,Customer 18,Consumer,United States,City 89,Tennessee,South,TEC-6853,Office Supplies,Binders,Binders Product 12,142.9,10,0.0,10.05
US-2866,2023-05-10,2023-05-14,Second Class,CG-43527,Customer 19,Consumer,United States,City 78,Pennsylvania,East,TEC-2202,Office Supplies,Paper,Paper Product 72,10.0,5,0.15,1.29
US-2867,2022-12-29,2023-01-01,Same Day,CG-44153,Customer 139,Home Office,United States,City 92,Ohio,Central,TEC-7429,Office Supplies,Paper,Paper Product 86,139.66,2,0.0,15.74
US-2868,2023-01-10,2023-01-11,Standard Class,CG-47362,Customer 6,Consumer,United States,City 76,Nevada,West,TEC-5027,Technology,Accessories,Accessories Product 2,408.43,8,0.2,58.01
US-2869,2022-11-15,2022-11-22,Second Class,CG-33358,Customer 42,Consumer,United States,City 70,Oregon,West,TEC-1395,Furniture,Tables,Tables Product 88,244.41,4,0.25,6.37
US-2870,2022-08-03,2022-08-08,First Class,CG-81301,Customer 284,Home Office,United States,City 52,North Carolina,South,TEC-5566,Office Supplies,Binders,Binders Product 81,64.27,1,0.1,9.72
US-2871,2023-12-12,2023-12-14,First Class,CG-21867,Customer 498,Consumer,United States,City 49,Georgia,South,TEC-5628,Office Supplies,Paper,Paper Product 89,116.08,7,0.15,15.1
US-2872,2023-03-24,2023-03-30,Same Day,CG-27321,Customer 103,Home Office,United States,City 8,Florida,East,TEC-4110,Office Supplies,Art,Art Product 78,50.24,4,0.15,5.48
US-2873,2023-04-25,2023-04-30,Same Day,CG-15578,Customer 306,Corporate,United States,City 22,California,West,TEC-1672,Furniture,Tables,Tables Product 87,10.0,8,0.0,0.87
US-2874,2022-05-01,2022-05-03,Second Class,CG-61091,Customer 194,Consumer,United States,City 13,Oregon,West,TEC-2576,Office Supplies,Art,Art Product 43,171.44,2,0.0,5.41
US-2875,2023-07-05,2023-07-07,Second Class,CG-96263,Customer 62,Corporate,United States,City 15,Texas,Central,TEC-7607,Furniture,Bookcases,Bookcases Product 5,212.11,3,0.2,19.76
US-2876,2022-10-30,2022-11-04,Same Day,CG-98882,Customer 4,Consumer,United States,City 61,Florida,East,TEC-8821,Furniture,Bookcases,Bookcases Product 35,487.93,6,0.1,30.29
US-2877,2023-01-08,2023-01-14,Second Class,CG-93961,Customer 459,Home Office,United States,City 26,Michigan,Central,TEC-2309,Office Supplies,Binders,Binders Product 57,65.39,1,0.25,0.12
US-2878,2022-03-07,2022-03-10,Same Day,CG-73690,Customer 412,Home Office,United States,City 50,Oregon,West,TEC-7687,Furniture,Tables,Tables Product 17,315.52,4,0.25,51.01
US-2879,2023-02-22,2023-02-23,Second Class,CG-60379,Customer 38,Consumer,United States,City 95,Michigan,Central,TEC-9759,Technology,Phones,Phones Product 39,555.47,6,0.1,82.7
US-2880,2022-01-17,2022-01-22,Same Day,CG-16346,Customer 170,Consumer,United States,City 7,Alabama,South,TEC-7444,Technology,Computers,Computers Product 31,564.42,4,0.2,84.35
US-2881,2022-02-12,2022-02-14,Standard Class,CG-94800,Customer 325,Consumer,United States,City 55,Virginia,East,TEC-5357,Furniture,Tables,Tables Product 2,178.05,6,0.0,20.11
US-2882,2023-10-01,2023-10-06,Standard Class,CG-31614,Customer 31,Consumer,United States,City 95,California,West,TEC-4887,Office Supplies,Art,Art Product 82,111.29,10,0.0,13.47
US-2883,2022-01-30,2022-02-01,Second Class,CG-70302,Customer 388,Home Office,United States,City 48,New York,East,TEC-8659,Technology,Computers,Computers Product 90,304.93,5,0.15,65.61
US-2884,2023-09-04,2023-09-09,Same Day,CG-15635,Customer 69,Corporate,United States,City 60,Washington,West,TEC-6715,Furniture,Chairs,Chairs Product 64,399.71,1,0.0,23.14
US-2885,2022-10-30,2022-10-31,First Class,CG-47464,Customer 383,Home Office,United States,City 72,Ohio,Central,TEC-5612,Office Supplies,Binders,Binders Product 89,150.09,10,0.1,13.53
US-2886,2022-10-20,2022-10-21,Same Day,CG-55594,Customer 323,Home Office,United States,City 45,California,West,TEC-9673,Furniture,Chairs,Chairs Product 28,182.7,1,0.25,9.06
US-2887,2022-10-18,2022-10-25,First Class,CG-29583,Customer 64,Consumer,United States,City 64,Alabama,South,TEC-9110,Furniture,Tables,Tables Product 7,34.34,3,0.25,3.39
US-2888,2022-11-19,2022-11-26,Same Day,CG-28289,Customer 159,Consumer,United States,City 70,Georgia,South,TEC-7931,Office Supplies,Binders,Binders Product 4,10.0,7,0.0,0.46
US-2889,2023-04-04,2023-04-06,Second Class,CG-56310,Customer 410,Corporate,United States,City 9,North Carolina,South,TEC-6996,Technology,Computers,Computers Product 65,84.88,7,0.0,12.37
US-2890,2023-01-09,2023-01-13,Second Class,CG-99049,Customer 372,Home Office,United States,City 82,Illinois,Central,TEC-2477,Technology,Phones,Phones Product 55,469.94,1,0.0,62.81
US-2891,2023-05-24,2023-05-29,Standard Class,CG-58944,Customer 67,Corporate,United States,City 23,Georgia,South,TEC-5188,Technology,Computers,Computers Product 39,291.48,9,0.2,26.64
US-2892,2022-03-18,2022-03-19,Same Day,CG-44631,Customer 375,Corporate,United States,City 96,Ohio,Central,TEC-6986,Technology,Phones,Phones Product 28,592.87,10,0.15,72.61
US-2893,2022-04-10,2022-04-15,Standard Class,CG-94277,Customer 478,Corporate,United States,City 68,Georgia,South,TEC-9708,Office Supplies,Binders,Binders Product 51,115.82,8,0.0,7.75
US-2894,2023-03-22,2023-03-23,Second Class,CG-35533,Customer 452,Corporate,United States,City 42,North Carolina,South,TEC-9108,Office Supplies,Binders,Binders Product 34,109.05,6,0.2,21.61
US-2895,2023-10-05,2023-10-11,Same Day,CG-16445,Customer 396,Home Office,United States,City 24,Alabama,South,TEC-4979,Office Supplies,Art,Art Product 96,129.31,1,0.15,12.32
US-2896,2023-12-12,2023-12-17,Second Class,CG-31488,Customer 14,Consumer,United States,City 78,Oregon,West,TEC-6896,Furniture,Tables,Tables Product 56,338.58,1,0.0,23.83
US-2897,2023-05-16,2023-05-18,Second Class,CG-37568,Customer 290,Home Office,United States,City 52,Florida,East,TEC-5736,Technology,Phones,Phones Product 34,501.58,10,0.2,67.07
US-2898,2022-02-10,2022-02-17,Same Day,CG-59291,Customer 317,Consumer,United States,City 76,Pennsylvania,East,TEC-4061,Technology,Accessories,Accessories Product 34,467.13,3,0.2,75.02
US-2899,2022-06-19,2022-06-25,Second Class,CG-16125,Customer 70,Consumer,United States,City 31,Florida,East,TEC-3987,Furniture,Tables,Tables Product 3,151.0,9,0.15,5.94
US-2900,2023-08-13,2023-08-15,Second Class,CG-77667,Customer 143,Corporate,United States,City 38,California,West,TEC-3265,Technology,Computers,Computers Product 28,222.29,10,0.1,15.56
US-2901,2022-11-01,2022-11-04,First Class,CG-21023,Customer 169,Home Office,United States,City 35,Washington,West,TEC-6604,Furniture,Bookcases,Bookcases Product 17,117.41,1,0.2,10.14
US-2902,2023-02-03,2023-02-04,Second Class,CG-82235,Customer 492,Home Office,United States,City 29,Michigan,Central,TEC-3036,Technology,Computers,Computers Product 4,321.44,10,0.25,56.47
US-2903,2022-01-04,2022-01-11,Same Day,CG-91974,Customer 372,Consumer,United States,City 100,Illinois,Central,TEC-3466,Office Supplies,Binders,Binders Product 17,101.74,3,0.1,0.19
US-2904,2023-05-20,2023-05-26,Standard Class,CG-62222,Customer 206,Consumer,United States,City 39,North Carolina,South,TEC-8833,Furniture,Tables,Tables Product 4,398.25,2,0.2,44.78
US-2905,2023-03-30,2023-04-02,First Class,CG-32212,Customer 320,Consumer,United States,City 65,Texas,Central,TEC-5984,Technology,Phones,Phones Product 18,301.23,7,0.0,51.51
US-2906,2023-10-08,2023-10-10,Same Day,CG-45422,Customer 10,Home Office,United States,City 87,Nevada,West,TEC-8116,Furniture,Chairs,Chairs Product 61,171.53,5,0.0,14.39
US-2907,2023-01-11,2023-01-16,Standard Class,CG-66321,Customer 426,Corporate,United States,City 21,Alabama,South,TEC-1225,Office Supplies,Paper,Paper Product 6,36.78,3,0.15,0.46
US-2908,2022-09-08,2022-09-12,Standard Class,CG-47057,Customer 294,Home Office,United States,City 58,Pennsylvania,East,TEC-5378,Office Supplies,Binders,Binders Product 41,80.86,7,0.15,9.1
US-2909,2023-09-02,2023-09-08,Same Day,CG-85276,Customer 430,Home Office,United States,City 70,New York,East,TEC-5551,Furniture,Bookcases,Bookcases Product 77,240.35,4,0.25,7.84
US-2910,2022-03-21,2022-03-28,First Class,CG-11862,Customer 444,Home Office,United States,City 37,Georgia,South,TEC-4400,Furniture,Bookcases,Bookcases Product 19,240.02,10,0.15,21.79
US-2911,2023-03-03,2023-03-06,Same Day,CG-23294,Customer 67,Consumer,United States,City 13,Florida,East,TEC-3571,Furniture,Tables,Tables Product 92,293.27,4,0.25,25.6
US-2912,2023-07-16,2023-07-21,First Class,CG-39881,Customer 129,Corporate,United States,City 3,California,West,TEC-1066,Office Supplies,Art,Art Product 90,66.49,10,0.15,12.65
US-2913,2022-03-16,2022-03-18,First Class,CG-75235,Customer 154,Home Office,United States,City 23,Alabama,South,TEC-3647,Technology,Accessories,Accessories Product 44,264.77,3,0.1,46.17
US-2914,2023-02-12,2023-02-14,Second Class,CG-36873,Customer 231,Home Office,United States,City 68,Georgia,South,TEC-9946,Office Supplies,Binders,Binders Product 84,159.09,9,0.25,23.68
US-2915,2023-05-10,2023-05-14,Standard Class,CG-36205,Customer 358,Corporate,United States,City 93,Texas,Central,TEC-5184,Technology,Computers,Computers Product 74,459.5,9,0.0,56.79
US-2916,2023-10-20,2023-10-25,First Class,CG-61303,Customer 13,Home Office,United States,City 97,Michigan,Central,TEC-6317,Furniture,Tables,Tables Product 66,455.41,10,0.25,10.51
US-2917,2023-03-15,2023-03-16,Same Day,CG-30206,Customer 104,Consumer,United States,City 51,Michigan,Central,TEC-2955,Office Supplies,Binders,Binders Product 7,51.49,9,0.1,4.95
US-2918,2023-07-11,2023-07-13,Standard Class,CG-22970,Customer 215,Consumer,United States,City 42,Virginia,East,TEC-6838,Technology,Accessories,Accessories Product 41,747.53,7,0.2,126.32
US-2919,2023-04-06,2023-04-10,First Class,CG-52962,Customer 385,Corporate,United States,City 98,Tennessee,South,TEC-6873,Office Supplies,Art,Art Product 64,51.6,8,0.25,5.23
US-2920,2022-12-27,2022-12-28,Standard Class,CG-60648,Customer 269,Corporate,United States,City 58,Michigan,Central,TEC-6530,Technology,Phones,Phones Product 67,377.14,5,0.0,43.19
US-2921,2023-03-01,2023-03-05,First Class,CG-43469,Customer 167,Corporate,United States,City 14,Texas,Central,TEC-3521,Office Supplies,Paper,Paper Product 23,148.94,2,0.2,5.61
US-2922,2022-09-20,2022-09-27,Second Class,CG-36422,Customer 271,Corporate,United States,City 53,Nevada,West,TEC-9755,Furniture,Tables,Tables Product 55,541.32,1,0.1,61.24
US-2923,2022-01-18,2022-01-19,Second Class,CG-63504,Customer 100,Consumer,United States,City 6,Michigan,Central,TEC-5887,Office Supplies,Paper,Paper Product 35,154.54,2,0.2,14.25
US-2924,2022-06-07,2022-06-13,Standard Class,CG-80851,Customer 314,Consumer,United States,City 95,Georgia,South,TEC-9760,Technology,Accessories,Accessories Product 29,470.01,1,0.15,36.82
US-2925,2022-02-01,2022-02-06,Same Day,CG-93620,Customer 34,Corporate,United States,City 78,Washington,West,TEC-8792,Office Supplies,Binders,Binders Product 77,73.77,10,0.0,11.04
US-2926,2023-05-12,2023-05-15,Standard Class,CG-37491,Customer 186,Corporate,United States,City 50,Pennsylvania,East,TEC-5428,Office Supplies,Binders,Binders Product 68,164.8,3,0.25,8.83
US-2927,2022-01-14,2022-01-21,Same Day,CG-49210,Customer 261,Consumer,United States,City 2,Nevada,West,TEC-6273,Furniture,Tables,Tables Product 64,245.17,6,0.2,18.13
US-2928,2023-10-18,2023-10-19,Second Class,CG-96227,Customer 222,Corporate,United States,City 1,Texas,Central,TEC-3762,Office Supplies,Paper,Paper Product 92,30.21,10,0.25,4.7
US-2929,2023-09-24,2023-09-29,Second Class,CG-53532,Customer 267,Consumer,United States,City 36,New York,East,TEC-1287,Furniture,Tables,Tables Product 60,191.4,2,0.15,13.82
